Station Code,Monitoring Location,State,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main,Region_Cluster,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,WQI_Min,WQI_Max,WQI_Average
5764.0,River Giri B/C With Ashwani Khad U/S Of Wss Yashwant Nagar,Himachal Pradesh,,"River Giri B/C With Ashwani Khad U/S Of Wss Yashwant Nagar, Himachal Pradesh, India",31.06818488066672,77.1628950153758,17.39,96.0,1.56,Clouds,2,6.0,29.024965940054496,6.7,9.5,7.6,8.3,210.0,476.0,1.0,1.2,0.4129202168861347,5.16,2.0,25.0,24.0,540.0,2.0,2.0,23.909156724910122,25.48212417800986,24.695640451459994
2617.0,River Pabbar At U/S Dhambari,Himachal Pradesh,,"River Pabbar At U/S Dhambari, Himachal Pradesh, India",31.02673895513217,77.81956664439896,17.15,100.0,0.14,Clouds,2,5.8,29.024965940054496,8.0,9.2,7.2,8.0,42.0,145.0,1.0,1.0,0.33,3.86,2.0,17.0,9.0,280.0,2.0,2.0,19.57859674758669,22.507157214599886,21.042876981093286
2618.0,River Pabbar At U/S Rohru,Himachal Pradesh,,"River Pabbar At U/S Rohru, Himachal Pradesh, India",31.2045526,77.75236079999999,18.89,96.0,1.32,Clouds,2,5.9,29.024965940054496,7.9,9.1,7.2,8.3,49.0,110.0,1.0,1.0,0.34,1.26,2.0,27.0,5.0,350.0,2.0,2.0,19.733179477982098,24.311384349785076,22.02228191388359
2619.0,River Pabbar D/S Swarakuddu,Himachal Pradesh,,"River Pabbar D/S Swarakuddu, Himachal Pradesh, India",31.02673895513217,77.81956664439896,17.15,100.0,0.14,Clouds,2,6.3,29.024965940054496,7.7,8.9,7.0,8.4,37.0,132.0,1.0,1.0,0.32,1.36,7.0,47.0,26.0,350.0,2.0,2.0,18.881195480486966,25.21004733828845,22.045621409387707
4039.0,River Pabbar U/S Hatkoti,Himachal Pradesh,,"River Pabbar U/S Hatkoti, Himachal Pradesh, India",31.1304242,77.7437775,18.22,98.0,0.96,Clouds,2,6.0,29.024965940054496,7.2,8.7,7.2,8.2,34.0,109.0,1.0,1.0,0.32,1.31,2.0,220.0,11.0,920.0,2.0,4.0,20.812069052870804,24.408340403002313,22.61020472793656
5488.0,River Pabbar At Hatkoti Reservoir,Himachal Pradesh,,"River Pabbar At Hatkoti Reservoir, Himachal Pradesh, India",31.1304242,77.7437775,18.22,98.0,0.96,Clouds,2,8.0,29.024965940054496,6.2,7.2,7.1,7.8,35.0,105.0,1.0,1.0,0.41,1.42,2.0,21.0,2.0,170.0,2.0,2.0,21.776995768090767,24.34214077533463,23.0595682717127
5767.0,River Andhra B/C To River Pabbar At Chirgaon,Himachal Pradesh,,"River Andhra B/C To River Pabbar At Chirgaon, Himachal Pradesh, India",31.33606068314332,78.0537689982193,10.69,92.0,0.58,Clouds,2,6.0,29.024965940054496,7.6,8.7,7.0,8.4,42.0,136.0,1.0,1.0,0.32,0.66,2.0,20.0,2.0,280.0,2.0,2.0,19.033872808752065,25.484712225226435,22.259292516989248
2620.0,Ashwani Khad U/S Of Yashwant Nagar Before Conf. With River Giri At Yashwant Nagar,Himachal Pradesh,,"Ashwani Khad U/S Of Yashwant Nagar Before Conf. With River Giri At Yashwant Nagar, Himachal Pradesh, India",30.8919211,77.210336,19.59,96.0,1.55,Clouds,2,6.0,29.024965940054496,6.7,8.5,7.7,8.5,260.0,518.0,1.0,1.4,0.4129202168861347,1.9082062950322338,2.0,21.0,21.0,540.0,2.0,2.0,24.48977464731129,29.71071352586391,27.1002440865876
2626.0,River Batta U/S Paonta At Kishanpura,Himachal Pradesh,,"River Batta U/S Paonta At Kishanpura, Himachal Pradesh, India",30.446741,77.5877318,26.27,87.0,1.3,Clouds,2,14.0,24.0,6.3,8.6,7.1,8.2,261.0,633.0,1.1,2.6,0.58,0.86,2.0,70.0,70.0,350.0,2.0,2.0,22.451737633240413,37.66088674186,30.056312187550205
2627.0,River Batta Before Confluence To Yamuna,Himachal Pradesh,,"River Batta Before Confluence To Yamuna, Himachal Pradesh, India",32.1024076,77.5619419,3.85,92.0,1.39,Clouds,2,15.0,23.0,6.4,8.3,7.4,8.3,237.0,620.0,1.2,2.6,0.59,0.84,32.0,130.0,140.0,430.0,2.0,2.0,24.871400151436077,38.72147345019417,31.796436800815123
4428.0,Ashwani Khad U/S Of Weir Site Of Wtp Near Ashwani Bridge,Himachal Pradesh,,"Ashwani Khad U/S Of Weir Site Of Wtp Near Ashwani Bridge, Himachal Pradesh, India",31.06818488066672,77.1628950153758,17.39,96.0,1.56,Clouds,2,9.0,19.5,7.0,8.7,7.12699808795411,8.3,81.0,422.0,1.0,3.1,0.33,1.9082062950322338,8.0,110.0,70.0,1600.0,2.0,24.0,20.698975381802118,42.25392435339259,31.476449867597353
4429.0,Ashwani Khad After Confluence Of Lift Nallah Near Dogrha Bridge,Himachal Pradesh,,"Ashwani Khad After Confluence Of Lift Nallah Near Dogrha Bridge, Himachal Pradesh, India",31.06818488066672,77.1628950153758,17.39,96.0,1.56,Clouds,2,9.0,22.7,6.9,8.2,6.8,8.2,102.0,473.0,1.0,6.8,0.32,7.32,7.0,540.0,17.0,1600.0,4.0,40.0,18.953747180465477,73.20413999815491,46.0789435893102
4461.0,"Ashwani Khad D/S Of Village Sadhupil, Tehsil Kandaghat, District Solan.",Himachal Pradesh,,"Ashwani Khad D/S Of Village Sadhupil, Tehsil Kandaghat, District Solan., Himachal Pradesh, India",30.9276412,77.1488171,21.37,96.0,1.67,Clouds,2,7.0,29.024965940054496,6.7,11.0,7.2,8.2,166.0,530.0,1.0,1.0,0.4129202168861347,5.8,2.0,9.0,21.0,220.0,2.0,2.0,21.586640617354817,20.960664770382525,21.27365269386867
4479.0,Ashwani Khad U/S Of Sadhupul Village (Nearby 800 Meters U/S Of The Bridge),Himachal Pradesh,,"Ashwani Khad U/S Of Sadhupul Village (Nearby 800 Meters U/S Of The Bridge), Himachal Pradesh, India",30.9253933,77.15773329999999,21.37,96.0,1.67,Clouds,2,7.0,20.0,6.2,10.0,7.1,8.1,145.0,769.0,1.0,1.0,0.4129202168861347,6.61,2.0,11.0,26.0,220.0,2.0,2.0,21.77717359405426,21.952532124253278,21.86485285915377
4431.0,Shikari Khad Before Confluence To River Pabbar Near Hrtc Rohru Bus Stand,Himachal Pradesh,,"Shikari Khad Before Confluence To River Pabbar Near Hrtc Rohru Bus Stand, Himachal Pradesh, India",31.2033376,77.7502598,18.89,96.0,1.32,Clouds,2,7.8,30.0,6.8,8.0,7.6,8.3,51.0,343.0,1.0,1.8,0.32,1.9,2.0,33.0,34.0,920.0,2.0,2.0,23.75156036572607,32.61520214307205,28.18338125439906
30037.0,River Banganga At U/S Idrishpur (U.K.),Uttarakhand,,"River Banganga At U/S Idrishpur (U.K.), Uttarakhand, India",30.066753,79.01929969999999,16.9,99.0,0.88,Clouds,2,21.6,31.2,0.4,6.8,7.2,7.5,366.0,614.0,1.6,3.1,0.32,1.05,2.0,636.0863579474343,2000.0,1565.5568332596197,5.957692307692308,91.9023746701847,36.24085840727186,40.66356905114777,38.45221372920982
30038.0,River Banganga At D/S Shukratal (Before Confluence Of Laksar Drain ),Uttar Pradesh,,"River Banganga At D/S Shukratal (Before Confluence Of Laksar Drain ), Uttar Pradesh, India",29.4876399,77.98243029999999,28.15,83.0,1.16,Clouds,2,21.6,31.2,5.0,7.8,7.3,7.6,359.0,518.0,1.0,2.6,0.32,1.65,2.0,636.0863579474343,2.0,1565.5568332596197,2.0,2.0,24.785707105603326,35.61106748506824,30.198387295335785
10099.0,River Hindon At Maheshpur D/S,Uttar Pradesh,,"River Hindon At Maheshpur D/S, Uttar Pradesh, India",29.02419517606496,77.45869579706586,29.1,85.0,1.07,Clouds,2,18.0,32.0,1.4,7.567400135409613,7.2,7.4,380.0,750.0,1.7601102307957286,3.3000373692077725,0.0,0.0,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,36.02674559669066,40.50641950857556,38.26658255263311
10102.0,River Hindon At Mohan Nagar U/S,Uttar Pradesh,,"River Hindon At Mohan Nagar U/S, Uttar Pradesh, India",28.672818,77.3862836,30.88,73.0,1.18,Clouds,2,18.0,27.0,1.2,4.5,6.5,7.5,330.0,530.0,1.7601102307957286,3.3000373692077725,0.4,0.46,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,32.285439139066845,45.83468339918822,39.06006126912753
10103.0,River Hindon At Mohan Nagar D/S,Uttar Pradesh,,"River Hindon At Mohan Nagar D/S, Uttar Pradesh, India",28.672818,77.3862836,30.88,73.0,1.18,Clouds,2,18.0,28.0,2.1,6.5,6.8,7.6,330.0,746.0,1.7601102307957286,3.3000373692077725,0.35,0.48,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,32.63743069976375,43.331461458032386,37.98444607889807
10106.0,River Hindon At Ghaziabad U/S,Uttar Pradesh,,"River Hindon At Ghaziabad U/S, Uttar Pradesh, India",28.6691565,77.45375779999999,30.58,75.0,1.51,Clouds,2,18.0,28.0,1.1,5.5,6.2,7.6,316.0,589.0,1.7601102307957286,3.3000373692077725,0.41,0.55,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,30.6981532962752,44.87631047033242,37.78723188330381
10100.0,River Hindon At Barnawa U/S,Uttar Pradesh,,"River Hindon At Barnawa U/S, Uttar Pradesh, India",29.1145337,77.4286011,28.63,87.0,0.98,Clouds,2,16.0,22.0,0.3,7.567400135409613,7.5,7.8,710.0,900.0,1.7601102307957286,3.3000373692077725,0.4129202168861347,1.9082062950322338,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,39.48024049413597,42.89868690789766,41.18946370101682
10101.0,River Hindon At Barnawa D/S,Uttar Pradesh,,"River Hindon At Barnawa D/S, Uttar Pradesh, India",29.1145337,77.4286011,28.63,87.0,0.98,Clouds,2,16.0,21.0,0.3,7.567400135409613,7.4,7.7,630.0,820.0,1.7601102307957286,3.3000373692077725,0.4129202168861347,1.9082062950322338,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,38.899613688144676,42.31806010190636,40.60883689502552
1483.0,"River Hindon After Confl. With R. Krishna & Kali Near Binauli Town, Pura Mahadev, Meerut, U.P.",Uttar Pradesh,,"River Hindon After Confl. With R. Krishna & Kali Near Binauli Town, Pura Mahadev, Meerut, U.P., Uttar Pradesh, India",29.0949226,77.4027753,28.63,87.0,0.98,Clouds,2,17.0,22.0,0.3,7.567400135409613,7.5,7.8,750.0,1000.0,1.7601102307957286,3.3000373692077725,0.4129202168861347,1.9082062950322338,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,39.48024049413597,42.89868690789766,41.18946370101682
2496.0,"River Hindon At Sardhana Budhana Road, Village Baparsi, Meerut",Uttar Pradesh,,"River Hindon At Sardhana Budhana Road, Village Baparsi, Meerut, Uttar Pradesh, India",28.9844822,77.7063029,29.58,76.0,0.6,Clouds,2,15.0,22.0,0.3,7.567400135409613,7.6,7.8,750.0,990.0,1.7601102307957286,3.3000373692077725,0.4129202168861347,1.9082062950322338,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,40.06086730012726,42.89868690789766,41.47977710401246
1357.0,"River Hindon At Saharanpur D/S, At Maheshpur .Deoband U.P.",Uttar Pradesh,,"River Hindon At Saharanpur D/S, At Maheshpur .Deoband U.P., Uttar Pradesh, India",29.02419517606496,77.45869579706586,29.1,85.0,1.07,Clouds,2,18.0,32.0,5.07620253164557,7.567400135409613,6.7,7.5,410.0,750.0,1.7601102307957286,3.3000373692077725,0.0,0.0,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,27.453841335460726,41.08704631456685,34.270443825013785
1358.0,"River Hindon At Ghaziabad D/S Kuleshra Gb Nagar, U.P.",Uttar Pradesh,,"River Hindon At Ghaziabad D/S Kuleshra Gb Nagar, U.P., Uttar Pradesh, India",28.5240388,77.4383292,30.88,73.0,1.75,Clouds,2,20.0,25.0,0.3,8.8,6.4,8.4,304.0,1375.0,3.2,3.3000373692077725,0.75,0.96,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,44.94954871927224,44.44675684546852,44.69815278237038
10104.0,River Hindon At Noida U/S,Uttar Pradesh,,"River Hindon At Noida U/S, Uttar Pradesh, India",28.5355161,77.3910265,28.19,72.0,1.82,Clouds,2,20.42956204379562,29.024965940054496,1.4,4.1,6.9,8.2,755.0,861.0,1.7601102307957286,3.3000373692077725,0.0,0.62,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,34.28486517871678,50.521836299945974,42.40335073933137
10105.0,River Hindon At Noida D/S,Uttar Pradesh,,"River Hindon At Noida D/S, Uttar Pradesh, India",28.5355161,77.3910265,28.19,72.0,1.82,Clouds,2,26.0,26.0,1.1,4.8,7.0,7.9,450.0,1082.0,1.7601102307957286,3.3000373692077725,0.0,0.42,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,35.32817897073238,47.69304131776586,41.51061014424912
1477.0,River Kalinadi At U/S Of Muzaffar Nagar U.P.,Uttar Pradesh,,"River Kalinadi At U/S Of Muzaffar Nagar U.P., Uttar Pradesh, India",29.29006460458291,77.60774922805466,28.62,81.0,1.31,Clouds,2,19.0,25.5,2.9,7.567400135409613,7.2,7.7,300.0,340.0,1.7601102307957286,3.3000373692077725,0.0,0.0,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,33.7133106665691,42.248299926549436,37.98080529655927
1478.0,"River Kalinadi At D/S Of Muzaffar Nagar, U.P.",Uttar Pradesh,,"River Kalinadi At D/S Of Muzaffar Nagar, U.P., Uttar Pradesh, India",29.29006460458291,77.60774922805466,28.62,81.0,1.31,Clouds,2,19.0,25.8,0.3,7.567400135409613,7.0,7.3,480.0,670.0,1.7601102307957286,3.3000373692077725,0.0,0.0,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,36.56201093346388,39.92579270258426,38.24390181802407
4606.0,River Ken Near Road Bridge At Panna,Madhya Pradesh,,"River Ken Near Road Bridge At Panna, Madhya Pradesh, India",24.7174633,80.1814145,26.73,81.0,2.31,Clouds,7,21.0,31.0,6.4,9.2,7.2,8.0,229.0,354.0,1.0,2.2,0.33,1.62,2.0,2.0,31.0,41.0,2.0,2.0,22.046325819377323,32.29077351103094,27.168549665204132
1356.0,"River Betwa Before Conf. Yamuna At Hamirpur, U.P.",Uttar Pradesh,,"River Betwa Before Conf. Yamuna At Hamirpur, U.P., Uttar Pradesh, India",25.791305,80.0087746,29.57,71.0,4.31,Clouds,7,17.0,24.0,5.4,7.6,7.2,7.9,344.0,662.4912944738834,2.2,3.1,0.0,0.0,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,33.47591949851858,41.71385842909646,37.59488896380752
30079.0,"River Betwa Downstream At Sukma-Dukma Dam, Dist-Jhansi (U.P.)",Uttar Pradesh,,"River Betwa Downstream At Sukma-Dukma Dam, Dist-Jhansi (U.P.), Uttar Pradesh, India",25.1998592,78.5075571,26.26,79.0,3.67,Clouds,7,21.9,30.0,7.4,8.5,7.7,8.9,267.0,559.0,1.0,1.5,0.32,0.32,2.0,4500.0,2.0,1565.5568332596197,2.0,2.0,23.406718441374004,34.127070653378055,28.76689454737603
30080.0,"River Betwa At Kanjia Road Bridge, Kanjia Dist.Ashok Nagar (M.P.)",Madhya Pradesh,,"River Betwa At Kanjia Road Bridge, Kanjia Dist.Ashok Nagar (M.P.), Madhya Pradesh, India",24.4592823,78.2647318,26.08,83.0,3.19,Clouds,5,19.0,30.0,8.1,11.0,8.1,8.8,350.0,643.0,1.0,3.6,0.32,0.32,2.0,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,24.650786900678636,45.820185605420136,35.23548625304939
1614.0,"River Betwa Near Water Supply Intake Well , Vidisha( M.P)",Madhya Pradesh,,"River Betwa Near Water Supply Intake Well , Vidisha( M.P), Madhya Pradesh, India",23.5229543,77.8109593,25.11,86.0,3.28,Clouds,5,12.0,28.0,6.5,10.6,7.5,8.3,200.0,740.0,1.0,2.9,0.4129202168861347,7.31,4.0,94.0,110.0,350.0,2.0,2.0,23.637834811860927,37.8675034359129,30.752669123886914
1614.0,"River Betwa Near Water Supply Intake Well , Vidisha( M.P)",Madhya Pradesh,,"River Betwa Near Water Supply Intake Well , Vidisha( M.P), Madhya Pradesh, India",23.5229543,77.8109593,25.11,86.0,3.28,Clouds,5,12.0,28.0,6.5,10.6,7.5,8.3,200.0,740.0,1.0,2.9,0.4129202168861347,7.31,4.0,94.0,110.0,350.0,2.0,2.0,23.637834811860927,37.8675034359129,30.752669123886914
2107.0,"River Betwa At U/S At Mahuta Ghat, Agasod, Bina",Madhya Pradesh,,"River Betwa At U/S At Mahuta Ghat, Agasod, Bina, Madhya Pradesh, India",24.2799298,78.17354379999999,25.68,84.0,2.98,Clouds,5,21.0,29.0,7.1,8.5,7.4,8.3,287.0,492.0,1.0,1.8,0.33,1.37,2.0,2.0,26.0,58.0,2.0,2.0,22.1279616579863,31.81294917343474,26.970455415710518
2108.0,"River Betwa At M/S J.P. Thermal Power, Bina",Madhya Pradesh,,"River Betwa At M/S J.P. Thermal Power, Bina, Madhya Pradesh, India",24.315481,78.1293457,25.86,83.0,3.0,Clouds,5,21.0,29.0,7.2,7.5,7.4,8.3,294.0,472.0,1.0,1.9,0.38,1.4,2.0,2.0,31.0,58.0,2.0,2.0,21.97557536783246,34.178890508192545,28.0772329380125
2119.0,"River Betwa At Nayapur D/S Mandideep Indl. Area No.1,Dist.Raisen",Madhya Pradesh,,"River Betwa At Nayapur D/S Mandideep Indl. Area No.1,Dist.Raisen, Madhya Pradesh, India",23.107235,77.513555,24.49,83.0,2.88,Clouds,5,21.0,28.0,4.2,7.8,6.4,8.1,342.0,1978.0,2.4,4.7,0.4129202168861347,7.64,21.0,110.0,210.0,920.0,2.0,2.0,32.31930197838276,55.84913517787718,44.08421857812997
2121.0,"River Betwa Near Road Bridge, Bhojpur",Madhya Pradesh,,"River Betwa Near Road Bridge, Bhojpur, Madhya Pradesh, India",23.099165,77.5784195,24.71,83.0,2.8,Clouds,5,17.0,33.0,7.3,8.3,7.2,8.2,304.0,685.0,1.5,2.7,0.4129202168861347,5.32,14.0,38.0,110.0,350.0,2.0,2.0,24.777856836971097,39.09970114923248,31.93877899310179
2122.0,River Betwa Near W/S Intake Well Point Raisen,Madhya Pradesh,,"River Betwa Near W/S Intake Well Point Raisen, Madhya Pradesh, India",23.4366667,77.7302268,25.06,85.0,3.38,Clouds,5,18.0,33.0,7.2,8.3,7.3,8.3,288.0,686.0,1.3,2.3,1.22,3.72,13.0,43.0,150.0,280.0,2.0,2.0,23.896930892722317,36.332889927995836,30.114910410359077
2124.0,"River Betwa At Charantirghat, Vidisha",Madhya Pradesh,,"River Betwa At Charantirghat, Vidisha, Madhya Pradesh, India",23.5235719,77.81397179999999,25.11,86.0,3.28,Clouds,5,13.0,28.0,3.9,7.567400135409613,7.5,8.2,219.0,912.0,1.1,10.4,0.4129202168861347,1.9082062950322338,6.0,120.0,170.0,430.0,2.0,2.0,28.471113243704053,103.46608038928977,65.96859681649691
2125.0,River Betwa D/S After Mixing Of River Bais At Vidisha,Madhya Pradesh,,"River Betwa D/S After Mixing Of River Bais At Vidisha, Madhya Pradesh, India",23.526157,77.80655469999999,25.11,86.0,3.28,Clouds,5,13.0,27.0,5.6,10.6,7.5,8.5,228.0,949.0,1.2,4.5,0.4129202168861347,1.9082062950322338,6.0,84.0,170.0,430.0,2.0,2.0,26.671774964720612,51.98942832778308,39.33060164625185
3832.0,River Betwa At U/S Near Road Bridge Orchha,Madhya Pradesh,,"River Betwa At U/S Near Road Bridge Orchha, Madhya Pradesh, India",25.3511006,78.6389169,26.96,74.0,4.05,Clouds,7,19.0,32.0,7.2,9.2,7.6,7.9,266.0,428.0,1.0,2.1,0.33,0.36,2.0,2.0,26.0,49.0,2.0,2.0,23.134986274627448,30.841552692850367,26.988269483738907
2953.0,"River Kali Sindh At Anicut Of M/S Cfcl Gadepan, Kota, Rajasthan",Rajasthan,,"River Kali Sindh At Anicut Of M/S Cfcl Gadepan, Kota, Rajasthan, Rajasthan, India",25.1560688,76.17846899999999,26.59,76.0,4.72,Clouds,5,21.0,32.0,4.7,6.3,8.1,8.8,309.0,873.0,1.0,2.5,0.82,2.72,63.0,170.0,140.0,350.0,23.0,33.0,29.93015947667891,43.96696964633592,36.94856456150741
2956.0,"River Kali Sindh At Barod Road Bridge, Kota, Rajasthan",Rajasthan,,"River Kali Sindh At Barod Road Bridge, Kota, Rajasthan, Rajasthan, India",25.3832378,76.3124526,26.75,79.0,3.44,Clouds,5,18.0,33.0,4.4,6.1,8.2,8.9,299.0,1046.0,1.0,2.4,0.4129202168861347,3.43,70.0,170.0,150.0,280.0,21.0,38.0,30.96069370212826,44.05924868611682,37.50997119412254
3310.0,"River Chamla At W/S Intake Point Badnagar, Ujjain",Madhya Pradesh,,"River Chamla At W/S Intake Point Badnagar, Ujjain, Madhya Pradesh, India",23.0634547,75.3844412,24.17,82.0,2.9,Clouds,5,23.0,29.0,7.0,7.6,7.3,7.9,206.0,639.0,1.8,2.0,0.32,1.0,2.0,4.0,43.0,58.0,2.0,2.0,28.281685742407713,32.510677976416666,30.396181859412188
3313.0,"River Kariyari U/S Near M/S Utcl Bela Cement Plant,Vill.Sonara , Rewa,",Madhya Pradesh,,"River Kariyari U/S Near M/S Utcl Bela Cement Plant,Vill.Sonara , Rewa,, Madhya Pradesh, India",24.5275625,81.1678125,27.27,82.0,2.28,Clouds,7,18.9,29.7,6.8,7.5,7.6,7.8,319.0,597.0,1.1,1.5,0.69,1.02,2.0,2.0,41.0,46.0,2.0,2.0,24.587662190033996,27.971610342640783,26.27963626633739
3314.0,"River Kariyari,D/S, Near M/S J.P. Cement,Vill.Naubasta, Rewa",Madhya Pradesh,,"River Kariyari,D/S, Near M/S J.P. Cement,Vill.Naubasta, Rewa, Madhya Pradesh, India",24.54198,81.158081,27.33,82.0,2.32,Clouds,7,18.5,29.8,6.8,7.1,7.7,8.2,323.0,702.0,1.3,1.8,0.68,1.17,2.0,2.0,43.0,58.0,2.0,2.0,26.813038622219903,33.384216705407376,30.098627663813637
3319.0,"River Newaj At W/S Intake Point, Shujalpur, Ujjain",Madhya Pradesh,,"River Newaj At W/S Intake Point, Shujalpur, Ujjain, Madhya Pradesh, India",23.3882023,76.71633589999999,24.54,83.0,3.11,Clouds,5,23.0,28.0,6.4,7.6,7.4,8.0,202.0,562.0,1.8,2.0,0.32,2.83,2.0,2.0,47.0,49.0,2.0,2.0,29.78769836523448,33.157587003163556,31.472642684199016
3320.0,"River Newaj U/S Near W/S Intake Point, Rajgarh",Madhya Pradesh,,"River Newaj U/S Near W/S Intake Point, Rajgarh, Madhya Pradesh, India",23.9995577,76.742896,25.24,83.0,3.53,Clouds,5,15.0,26.0,5.9,10.5,7.3,8.4,274.0,413.0,1.0,2.3,0.4129202168861347,1.9082062950322338,2.0,94.0,120.0,430.0,2.0,2.0,23.401392544551957,33.46978959378176,28.43559106916686
3833.0,"River Bebus At Rajghat Dam, Sagar",Madhya Pradesh,,"River Bebus At Rajghat Dam, Sagar, Madhya Pradesh, India",23.7252475,78.7548494,24.47,87.0,3.22,Clouds,5,22.0,30.0,6.1,7.8,6.9,8.3,240.0,438.0,1.1,1.9,0.33,0.84,2.0,2.0,32.0,46.0,2.0,2.0,21.589689990445468,33.69569551672238,27.642692753583923
5538.0,"River Kaliasot Dam Outlate Near Dam Gate,Bhopal",Madhya Pradesh,,"River Kaliasot Dam Outlate Near Dam Gate,Bhopal, Madhya Pradesh, India",23.1975731,77.3912953,24.16,88.0,1.03,Haze,5,19.0,27.0,5.8,8.5,7.4,8.7,186.0,300.0,1.0,2.2,0.4129202168861347,3.5,2.0,22.0,2.0,540.0,2.0,2.0,24.135898924672844,37.5108931610119,30.823396042842372
5539.0,"River Khan Ramwasa Stop Dam,Ujjain",Madhya Pradesh,,"River Khan Ramwasa Stop Dam,Ujjain, Madhya Pradesh, India",22.70211836098123,75.87300181159657,23.06,94.0,0.0,Haze,5,23.0,28.0,5.7,7.2,7.2,8.2,512.0,1696.0,4.5,12.0,1.22,2.49,14.0,1600.0,920.0,1600.0,11.0,11.0,51.954063796262794,117.65658311446929,84.80532345536604
5540.0,"River Mandakini , Origin Point Sati Ansuiya ,Chitrakoot",Madhya Pradesh,,"River Mandakini , Origin Point Sati Ansuiya ,Chitrakoot, Madhya Pradesh, India",25.1812836,80.87084229999999,29.18,73.0,2.49,Clouds,7,27.4,32.5,3.4,7.4,7.1,8.0,354.0,662.4912944738834,1.0,2.1,0.0,0.0,2.0,2.0,4.0,72.0,2.0,2.0,26.080424786571268,34.18520864824274,30.132816717407003
5544.0,"River Chambal Pali Near Road Bridge ,Sheopur",Madhya Pradesh,,"River Chambal Pali Near Road Bridge ,Sheopur, Madhya Pradesh, India",25.67282,76.6961305,26.94,80.0,3.46,Clouds,5,18.0,29.0,7.0,7.9,7.1,7.7,220.0,690.0,1.2,1.8,0.52,2.42,2.0,3.0,26.0,42.0,5.957692307692308,91.9023746701847,22.192365535971227,29.293196933344262,25.742781234657745
2955.0,"River Chambal Entering In Rajasthan At Gandhi Sagar Dam, Rawatbhata,Chittorgarh",Rajasthan,,"River Chambal Entering In Rajasthan At Gandhi Sagar Dam, Rawatbhata,Chittorgarh, Rajasthan, India",24.9357272,75.6133138,25.65,78.0,4.53,Clouds,5,16.0,30.0,4.0,6.3,6.9,7.8,443.0,627.0,2.2,3.0,1.22,3.19,84.0,170.0,150.0,300.0,14.0,21.0,33.93376779271709,42.29050898821048,38.112138390463784
