Station Code,Monitoring Location,State,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main
1812.0,"River Yamuna At Okhla After Meeting Of Shahdara Drain, Delhi",Delhi,,,0.3,1.1,6.8,7.7,,,35.0,56.0,0.0,0.0,170000.0,470000.0,,,,,,"River Yamuna At Okhla After Meeting Of Shahdara Drain, Delhi, Delhi, India",28.6893144,77.2919663,28.12,71.0,0.92,Clouds
30030.0,"River Yamuna At Asgarpur Village,(Yamuna Ghat)U.P",Uttar Pradesh,,,0.3,5.4,7.4,7.7,517.0,1878.0,14.0,94.0,0.33,2.66,7800.0,14000000.0,23000.0,21000000.0,680,2400000,,"River Yamuna At Asgarpur Village,(Yamuna Ghat)U.P, Uttar Pradesh, India",27.4683656,79.48023169999999,31.06,64.0,3.11,Clouds
30031.0,River Yamuna At Hasanpur,Haryana,16.0,30.0,0.3,6.0,7.6,8.7,1034.0,1358.0,11.0,36.0,0.32,0.67,1700.0,490000.0,6300.0,790000.0,330,130000,,"River Yamuna At Hasanpur, Haryana, India",27.9657387,77.4988753,30.55,70.0,3.73,Clouds
30024.0,"River Yamuna At Mohena Palwal Road, Haryana",Haryana,15.0,28.0,0.3,1.7,7.5,8.2,1101.0,1385.0,12.0,55.0,0.37,3.8,130000.0,1700000.0,130000.0,9400000.0,17000,130000,,"River Yamuna At Mohena Palwal Road, Haryana, Haryana, India",28.179719,77.3922131,30.43,75.0,2.78,Clouds
2493.0,River Yamuna At Shahpur,Uttar Pradesh,12.0,28.0,4.2,7.2,7.6,8.1,692.0,734.0,9.2,15.6,0.0,0.0,23000.0,49000.0,58000.0,110000.0,,,,"River Yamuna At Shahpur, Uttar Pradesh, India",29.3501661,77.54761169999999,28.47,82.0,1.43,Clouds
2495.0,"River Yamuna At Kesighat, Vrindavan",Uttar Pradesh,11.0,28.0,4.0,7.4,7.6,8.2,614.0,642.0,7.6,11.6,0.0,0.0,22000.0,33000.0,49000.0,94000.0,,,,"River Yamuna At Kesighat, Vrindavan, Uttar Pradesh, India",27.5863838,77.7004931,30.15,70.0,3.89,Clouds
1123.0,"River Yamuna At Mathura U/S ,Near Gaughat U.P.",Uttar Pradesh,11.0,28.0,4.6,6.6,7.6,8.2,543.0,628.0,7.8,12.2,0.0,0.0,12000.0,33000.0,39000.0,94000.0,,,,"River Yamuna At Mathura U/S ,Near Gaughat U.P., Uttar Pradesh, India",27.5081981,77.6792918,29.89,71.0,4.26,Clouds
2494.0,"River Yamuna At Vishramghat, Mathura",Uttar Pradesh,11.0,28.0,4.2,6.8,7.6,8.2,572.0,652.0,8.0,13.2,0.0,0.0,14000.0,33000.0,41000.0,120000.0,,,,"River Yamuna At Vishramghat, Mathura, Uttar Pradesh, India",27.5047661,77.6863585,29.89,71.0,4.26,Clouds
1124.0,"River Yamuna At Mathura D/S , Near Shamshan Ghat U.P.",Uttar Pradesh,11.0,28.0,4.0,6.4,7.8,8.2,618.0,668.0,8.8,14.0,0.0,0.0,572.0,38000.0,640.0,150000.0,,,,"River Yamuna At Mathura D/S , Near Shamshan Ghat U.P., Uttar Pradesh, India",27.5002,77.696676,29.95,71.0,4.15,Clouds
1125.0,"River Yamuna At Agra U/S, U.P.(Kailash Ghat)",Uttar Pradesh,24.0,28.0,7.0,8.0,7.5,7.8,406.0,1800.0,6.4,14.4,0.0,0.0,4000.0,7000.0,7800.0,11000.0,,,,"River Yamuna At Agra U/S, U.P.(Kailash Ghat), Uttar Pradesh, India",27.1766701,78.00807449999999,30.6,65.0,4.07,Clouds
1126.0,"River Yamuna At D/S Of Agra, U.P.",Uttar Pradesh,24.0,28.0,6.6,7.0,6.7,7.5,512.0,2045.0,7.2,15.6,0.0,0.0,6800.0,17000.0,11000.0,33000.0,,,,"River Yamuna At D/S Of Agra, U.P., Uttar Pradesh, India",27.1766701,78.00807449999999,30.6,65.0,4.07,Clouds
1498.0,"River Yamuna At Bateswar, U.P",Uttar Pradesh,23.0,28.0,6.0,7.2,7.4,7.8,1022.0,2512.0,8.0,9.6,0.0,0.0,6800.0,17000.0,9300.0,25000.0,,,,"River Yamuna At Bateswar, U.P, Uttar Pradesh, India",26.9350608,78.5420307,30.36,68.0,4.37,Clouds
10081.0,River Yamuna At Etawah D/S,Uttar Pradesh,16.8,36.8,5.1,7.1,7.5,7.9,487.0,2438.0,8.4,22.0,0.0,0.0,7000.0,46000.0,21000.0,160000.0,,,,"River Yamuna At Etawah D/S, Uttar Pradesh, India",26.7829103,79.027659,30.14,67.0,4.25,Clouds
10082.0,River Yamuna At Udi,Uttar Pradesh,17.1,36.4,4.9,6.5,7.4,7.8,434.0,2418.0,7.2,18.8,0.0,0.0,4900.0,40000.0,14000.0,94000.0,,,,"River Yamuna At Udi, Uttar Pradesh, India",26.7148948,78.95993469999999,30.13,67.0,4.07,Clouds
1127.0,"River Yamuna At Etawah, U.P.",Uttar Pradesh,17.2,36.6,5.2,6.0,7.5,8.0,460.0,2722.0,7.6,18.0,0.0,0.0,5800.0,43000.0,17000.0,94000.0,,,,"River Yamuna At Etawah, U.P., Uttar Pradesh, India",26.7829103,79.027659,30.14,67.0,4.25,Clouds
1499.0,"River Yamuna At Juhika B/C With Chanbal, Etawah, U.P",Uttar Pradesh,18.6,37.9,6.2,7.4,7.5,7.8,407.0,2532.0,6.4,16.0,0.0,0.0,4100.0,27000.0,13000.0,70000.0,,,,"River Yamuna At Juhika B/C With Chanbal, Etawah, U.P, Uttar Pradesh, India",26.4845179,79.2380664,30.22,68.0,4.15,Clouds
30034.0,River Yamuna At Etawah,Uttar Pradesh,18.0,32.0,6.2,9.3,7.2,8.8,602.0,1633.0,3.9,15.7,3.09,21.93,2.0,79000.0,4500.0,240000.0,,,,"River Yamuna At Etawah, Uttar Pradesh, India",26.7829103,79.027659,30.14,67.0,4.25,Clouds
30033.0,"River Yamuna A/C Of Chambal At Shergarh, Juhika (U.P)",Uttar Pradesh,18.0,31.0,7.1,9.0,7.3,8.9,447.0,1091.0,2.1,8.1,0.32,5.89,2.0,33000.0,2.0,490000.0,2,2,,"River Yamuna A/C Of Chambal At Shergarh, Juhika (U.P), Uttar Pradesh, India",28.6561574,79.37471409999999,29.55,79.0,1.68,Rain
2283.0,River Yamuna At Hamirpur,Uttar Pradesh,17.0,28.0,4.9,7.1,7.4,7.8,659.0,848.0,2.6,5.2,0.0,0.0,9300.0,23000.0,17000.0,79000.0,,,,"River Yamuna At Hamirpur, Uttar Pradesh, India",25.9548043,80.15262709999999,29.76,73.0,3.85,Clouds
1069.0,"River Yamuna At Prayagraj D/S (Balua Ghat), U.P.",Uttar Pradesh,20.7,30.7,6.8,8.4,7.7,8.3,318.0,397.0,2.5,2.7,0.55,0.68,400.0,680.0,1400.0,1700.0,,,,"River Yamuna At Prayagraj D/S (Balua Ghat), U.P., Uttar Pradesh, India",25.4266864,81.8384883,29.44,75.0,2.66,Clouds
1510.0,River Tons At Tiuni (Himachal Pradesh/Uttra Khand Border),Himachal Pradesh,6.8,10.6,7.9,9.3,7.3,7.9,35.0,105.0,1.0,1.0,0.32,1.31,2.0,20.0,7.0,920.0,2,2,,"River Tons At Tiuni (Himachal Pradesh/Uttra Khand Border), Himachal Pradesh, India",30.9429425,77.8495921,19.53,98.0,0.31,Clouds
30023.0,River Tons At Haripur (U.K.),Uttarakhand,16.5,24.0,9.4,10.4,8.2,8.5,121.0,318.0,1.0,13.0,0.32,0.44,2.0,7900.0,17.0,13000.0,2,1300,,"River Tons At Haripur (U.K.), Uttarakhand, India",30.066753,79.01929969999999,16.9,99.0,0.88,Clouds
4027.0,River Giri D/S Rajgarh Town,Himachal Pradesh,18.0,25.0,7.8,8.4,7.6,8.4,292.0,421.0,1.2,2.1,0.66,0.89,22.0,110.0,130.0,280.0,2,2,,"River Giri D/S Rajgarh Town, Himachal Pradesh, India",30.849989,77.2994144,17.75,96.0,1.45,Clouds
4028.0,"River Giri D/S Kalgidhar Trust, Baru Sahib",Himachal Pradesh,18.0,25.0,7.7,8.2,7.6,8.4,296.0,421.0,1.1,2.2,0.59,0.9,26.0,130.0,130.0,350.0,2,2,,"River Giri D/S Kalgidhar Trust, Baru Sahib, Himachal Pradesh, India",30.7536737,77.296542,17.69,95.0,1.41,Clouds
2621.0,River Giri At D/S Yashwant Nagar After Conf. With Ashwani Khad At Yashwant Nagar- Near Shani Mandir,Himachal Pradesh,6.0,8.0,6.7,8.8,7.7,8.4,216.0,366.0,1.0,1.0,1.78,6.64,2.0,8.0,21.0,140.0,2,2,,"River Giri At D/S Yashwant Nagar After Conf. With Ashwani Khad At Yashwant Nagar- Near Shani Mandir, Himachal Pradesh, India",30.8919211,77.210336,19.59,96.0,1.55,Clouds
3876.0,River Giri After Confluence Of Ashwani River At Village Maryog,Himachal Pradesh,6.0,18.0,7.6,9.3,7.5,8.3,208.0,446.0,1.0,1.0,0.32,5.25,2.0,11.0,12.0,220.0,2,2,,"River Giri After Confluence Of Ashwani River At Village Maryog, Himachal Pradesh, India",31.0452709,77.56337479999999,12.81,93.0,1.3,Clouds
2622.0,River Giri At U/S Cci Mines At Village Nadi,Himachal Pradesh,18.0,25.0,6.5,8.6,7.3,8.2,348.0,927.0,1.0,2.6,0.47,0.97,13.0,70.0,33.0,280.0,2,2,,"River Giri At U/S Cci Mines At Village Nadi, Himachal Pradesh, India",32.2504646,76.305109,22.02,84.0,0.82,Clouds
2623.0,River Giri D/S Sataun,Himachal Pradesh,17.0,25.0,6.5,8.5,7.9,8.3,346.0,889.0,1.1,3.2,0.0,3.14,33.0,130.0,110.0,350.0,2,2,,"River Giri D/S Sataun, Himachal Pradesh, India",30.557809,77.63786189999999,23.27,89.0,1.18,Clouds
3877.0,River Giri U/S Lwss At Sainj,Himachal Pradesh,8.0,12.1,7.2,8.0,7.2,8.1,76.0,282.0,1.0,1.0,0.65,2.22,4.0,110.0,39.0,280.0,2,2,,"River Giri U/S Lwss At Sainj, Himachal Pradesh, India",31.7702902,77.3051591,16.41,90.0,0.89,Clouds
3878.0,River Giri D/S Lwss At Sainj,Himachal Pradesh,8.0,12.2,7.2,8.1,7.2,8.1,72.0,288.0,1.0,1.0,0.63,2.18,7.0,70.0,27.0,1600.0,2,2,,"River Giri D/S Lwss At Sainj, Himachal Pradesh, India",31.7702902,77.3051591,16.41,90.0,0.89,Clouds
3860.0,"River Giri D/S Cement Corporation Of India, Rajban At Bangran Bridge",Himachal Pradesh,17.0,24.0,6.4,8.7,7.3,8.2,390.0,899.0,1.0,2.8,0.49,0.79,21.0,70.0,70.0,280.0,2,2,,"River Giri D/S Cement Corporation Of India, Rajban At Bangran Bridge, Himachal Pradesh, India",30.4997766,77.6679292,25.75,88.0,1.15,Clouds
4427.0,River Giri U/S Chailla,Himachal Pradesh,8.0,11.4,7.4,8.3,7.2,8.1,69.0,250.0,1.0,1.0,0.62,2.32,4.0,26.0,17.0,220.0,2,2,,"River Giri U/S Chailla, Himachal Pradesh, India",31.0988145,77.4264492,17.54,94.0,1.42,Clouds
4441.0,River Giri U/S Proposed Site Of Sri Renukaji Dam Site.,Himachal Pradesh,15.0,25.0,7.6,8.1,7.6,8.3,318.0,443.0,1.0,2.3,0.59,0.89,26.0,70.0,130.0,280.0,2,2,,"River Giri U/S Proposed Site Of Sri Renukaji Dam Site., Himachal Pradesh, India",30.5497572,77.5103446,22.58,90.0,1.48,Clouds
4442.0,River Giri D/S Proposed Site Of Sri Renukaji Dam Site Near Bridge At Dadahu- Renukaji,Himachal Pradesh,15.0,25.0,7.6,8.2,7.0,8.4,303.0,449.0,1.2,2.5,0.61,0.86,27.0,94.0,170.0,350.0,2,2,,"River Giri D/S Proposed Site Of Sri Renukaji Dam Site Near Bridge At Dadahu- Renukaji, Himachal Pradesh, India",30.6088268,77.4495799,24.64,93.0,1.39,Clouds
4473.0,River Giri D/S Proposed Site Of Renuka Dam,Himachal Pradesh,17.0,24.0,7.1,8.0,7.8,8.4,302.0,4563.0,1.1,2.6,0.6,0.9,32.0,140.0,170.0,350.0,2,2,,"River Giri D/S Proposed Site Of Renuka Dam, Himachal Pradesh, India",30.6101649,77.4583653,24.64,93.0,1.39,Clouds
5292.0,"River Giri At Nihari, Kotkhal",Himachal Pradesh,6.1,10.3,7.3,9.0,7.2,8.0,71.0,264.0,1.0,1.0,0.83,2.08,2.0,220.0,9.0,1600.0,2,2,,"River Giri At Nihari, Kotkhal, Himachal Pradesh, India",31.1055803,77.57089739999999,18.9,95.0,1.3,Clouds
5764.0,River Giri B/C With Ashwani Khad U/S Of Wss Yashwant Nagar,Himachal Pradesh,6.0,8.0,6.7,9.5,7.6,8.3,210.0,476.0,1.0,1.2,1.65,5.16,2.0,25.0,24.0,540.0,2,2,,"River Giri B/C With Ashwani Khad U/S Of Wss Yashwant Nagar, Himachal Pradesh, India",31.06818488066672,77.1628950153758,17.39,96.0,1.56,Clouds
2617.0,River Pabbar At U/S Dhambari,Himachal Pradesh,5.8,8.0,8.0,9.2,7.2,8.0,42.0,145.0,1.0,1.0,0.33,3.86,2.0,17.0,9.0,280.0,2,2,,"River Pabbar At U/S Dhambari, Himachal Pradesh, India",31.02673895513217,77.81956664439896,17.15,100.0,0.14,Clouds
2618.0,River Pabbar At U/S Rohru,Himachal Pradesh,5.9,10.0,7.9,9.1,7.2,8.3,49.0,110.0,1.0,1.0,0.34,1.26,2.0,27.0,5.0,350.0,2,2,,"River Pabbar At U/S Rohru, Himachal Pradesh, India",31.2045526,77.75236079999999,18.89,96.0,1.32,Clouds
2619.0,River Pabbar D/S Swarakuddu,Himachal Pradesh,6.3,10.0,7.7,8.9,7.0,8.4,37.0,132.0,1.0,1.0,0.32,1.36,7.0,47.0,26.0,350.0,2,2,,"River Pabbar D/S Swarakuddu, Himachal Pradesh, India",31.02673895513217,77.81956664439896,17.15,100.0,0.14,Clouds
4039.0,River Pabbar U/S Hatkoti,Himachal Pradesh,6.0,10.0,7.2,8.7,7.2,8.2,34.0,109.0,1.0,1.0,0.32,1.31,2.0,220.0,11.0,920.0,2,4,,"River Pabbar U/S Hatkoti, Himachal Pradesh, India",31.1304242,77.7437775,18.22,98.0,0.96,Clouds
5488.0,River Pabbar At Hatkoti Reservoir,Himachal Pradesh,8.0,9.0,6.2,7.2,7.1,7.8,35.0,105.0,1.0,1.0,0.41,1.42,2.0,21.0,2.0,170.0,2,2,,"River Pabbar At Hatkoti Reservoir, Himachal Pradesh, India",31.1304242,77.7437775,18.22,98.0,0.96,Clouds
5767.0,River Andhra B/C To River Pabbar At Chirgaon,Himachal Pradesh,6.0,10.4,7.6,8.7,7.0,8.4,42.0,136.0,1.0,1.0,0.32,0.66,2.0,20.0,2.0,280.0,2,2,,"River Andhra B/C To River Pabbar At Chirgaon, Himachal Pradesh, India",31.33606068314332,78.0537689982193,10.69,92.0,0.58,Clouds
2620.0,Ashwani Khad U/S Of Yashwant Nagar Before Conf. With River Giri At Yashwant Nagar,Himachal Pradesh,6.0,9.0,6.7,8.5,7.7,8.5,260.0,518.0,1.0,1.4,2.02,13.06,2.0,21.0,21.0,540.0,2,2,,"Ashwani Khad U/S Of Yashwant Nagar Before Conf. With River Giri At Yashwant Nagar, Himachal Pradesh, India",30.8919211,77.210336,19.59,96.0,1.55,Clouds
2626.0,River Batta U/S Paonta At Kishanpura,Himachal Pradesh,14.0,24.0,6.3,8.6,7.1,8.2,261.0,633.0,1.1,2.6,0.58,0.86,2.0,70.0,70.0,350.0,2,2,,"River Batta U/S Paonta At Kishanpura, Himachal Pradesh, India",30.446741,77.5877318,26.27,87.0,1.3,Clouds
2627.0,River Batta Before Confluence To Yamuna,Himachal Pradesh,15.0,23.0,6.4,8.3,7.4,8.3,237.0,620.0,1.2,2.6,0.59,0.84,32.0,130.0,140.0,430.0,2,2,,"River Batta Before Confluence To Yamuna, Himachal Pradesh, India",32.1024076,77.5619419,3.85,92.0,1.39,Clouds
4428.0,Ashwani Khad U/S Of Weir Site Of Wtp Near Ashwani Bridge,Himachal Pradesh,9.0,19.5,7.0,8.7,5.5,8.3,81.0,422.0,1.0,3.1,0.33,11.06,8.0,110.0,70.0,1600.0,2,24,,"Ashwani Khad U/S Of Weir Site Of Wtp Near Ashwani Bridge, Himachal Pradesh, India",31.06818488066672,77.1628950153758,17.39,96.0,1.56,Clouds
4429.0,Ashwani Khad After Confluence Of Lift Nallah Near Dogrha Bridge,Himachal Pradesh,9.0,22.7,6.9,8.2,6.8,8.2,102.0,473.0,1.0,6.8,0.32,7.32,7.0,540.0,17.0,1600.0,4,40,,"Ashwani Khad After Confluence Of Lift Nallah Near Dogrha Bridge, Himachal Pradesh, India",31.06818488066672,77.1628950153758,17.39,96.0,1.56,Clouds
4461.0,"Ashwani Khad D/S Of Village Sadhupil, Tehsil Kandaghat, District Solan.",Himachal Pradesh,7.0,18.0,6.7,11.0,7.2,8.2,166.0,530.0,1.0,1.0,1.87,5.8,2.0,9.0,21.0,220.0,2,2,,"Ashwani Khad D/S Of Village Sadhupil, Tehsil Kandaghat, District Solan., Himachal Pradesh, India",30.9276412,77.1488171,21.37,96.0,1.67,Clouds
4479.0,Ashwani Khad U/S Of Sadhupul Village (Nearby 800 Meters U/S Of The Bridge),Himachal Pradesh,7.0,20.0,6.2,10.0,7.1,8.1,145.0,769.0,1.0,1.0,2.38,6.61,2.0,11.0,26.0,220.0,2,2,,"Ashwani Khad U/S Of Sadhupul Village (Nearby 800 Meters U/S Of The Bridge), Himachal Pradesh, India",30.9253933,77.15773329999999,21.37,96.0,1.67,Clouds
4431.0,Shikari Khad Before Confluence To River Pabbar Near Hrtc Rohru Bus Stand,Himachal Pradesh,7.8,30.0,6.8,8.0,7.6,8.3,51.0,343.0,1.0,1.8,0.32,1.9,2.0,33.0,34.0,920.0,2,2,,"Shikari Khad Before Confluence To River Pabbar Near Hrtc Rohru Bus Stand, Himachal Pradesh, India",31.2033376,77.7502598,18.89,96.0,1.32,Clouds
30037.0,River Banganga At U/S Idrishpur (U.K.),Uttarakhand,21.6,31.2,0.4,6.8,7.2,7.5,366.0,614.0,1.6,3.1,0.32,1.05,2.0,790000.0,2000.0,2400000.0,,,,"River Banganga At U/S Idrishpur (U.K.), Uttarakhand, India",30.066753,79.01929969999999,16.9,99.0,0.88,Clouds
30038.0,River Banganga At D/S Shukratal (Before Confluence Of Laksar Drain ),Uttar Pradesh,21.6,31.2,5.0,7.8,7.3,7.6,359.0,518.0,1.0,2.6,0.32,1.65,2.0,330000.0,2.0,790000.0,2,2,,"River Banganga At D/S Shukratal (Before Confluence Of Laksar Drain ), Uttar Pradesh, India",29.4876399,77.98243029999999,28.15,83.0,1.16,Clouds
10099.0,River Hindon At Maheshpur D/S,Uttar Pradesh,18.0,32.0,1.4,1.4,7.2,7.4,380.0,750.0,32.0,44.0,0.0,0.0,,,,,,,,"River Hindon At Maheshpur D/S, Uttar Pradesh, India",29.02419517606496,77.45869579706586,29.1,85.0,1.07,Clouds
10102.0,River Hindon At Mohan Nagar U/S,Uttar Pradesh,18.0,27.0,1.2,4.5,6.5,7.5,330.0,530.0,15.0,20.0,0.4,0.46,130000.0,260000.0,170000.0,790000.0,,,,"River Hindon At Mohan Nagar U/S, Uttar Pradesh, India",28.672818,77.3862836,30.88,73.0,1.18,Clouds
10103.0,River Hindon At Mohan Nagar D/S,Uttar Pradesh,18.0,28.0,2.1,6.5,6.8,7.6,330.0,746.0,10.0,20.0,0.35,0.48,110000.0,340000.0,140000.0,470000.0,,,,"River Hindon At Mohan Nagar D/S, Uttar Pradesh, India",28.672818,77.3862836,30.88,73.0,1.18,Clouds
10106.0,River Hindon At Ghaziabad U/S,Uttar Pradesh,18.0,28.0,1.1,5.5,6.2,7.6,316.0,589.0,12.0,24.0,0.41,0.55,170000.0,350000.0,210000.0,920000.0,,,,"River Hindon At Ghaziabad U/S, Uttar Pradesh, India",28.6691565,77.45375779999999,30.58,75.0,1.51,Clouds
10100.0,River Hindon At Barnawa U/S,Uttar Pradesh,16.0,22.0,0.3,0.3,7.5,7.8,710.0,900.0,42.0,62.0,24.0,34.0,100000.0,140000.0,140000.0,210000.0,,,,"River Hindon At Barnawa U/S, Uttar Pradesh, India",29.1145337,77.4286011,28.63,87.0,0.98,Clouds
10101.0,River Hindon At Barnawa D/S,Uttar Pradesh,16.0,21.0,0.3,0.3,7.4,7.7,630.0,820.0,38.0,56.0,22.0,30.0,82000.0,120000.0,120000.0,170000.0,,,,"River Hindon At Barnawa D/S, Uttar Pradesh, India",29.1145337,77.4286011,28.63,87.0,0.98,Clouds
1483.0,"River Hindon After Confl. With R. Krishna & Kali Near Binauli Town, Pura Mahadev, Meerut, U.P.",Uttar Pradesh,17.0,22.0,0.3,0.3,7.5,7.8,750.0,1000.0,44.0,68.0,30.0,38.0,100000.0,170000.0,150000.0,220000.0,,,,"River Hindon After Confl. With R. Krishna & Kali Near Binauli Town, Pura Mahadev, Meerut, U.P., Uttar Pradesh, India",29.0949226,77.4027753,28.63,87.0,0.98,Clouds
2496.0,"River Hindon At Sardhana Budhana Road, Village Baparsi, Meerut",Uttar Pradesh,15.0,22.0,0.3,0.3,7.6,7.8,750.0,990.0,48.0,68.0,32.0,40.0,14000.0,170000.0,17000.0,240000.0,,,,"River Hindon At Sardhana Budhana Road, Village Baparsi, Meerut, Uttar Pradesh, India",28.9844822,77.7063029,29.58,76.0,0.6,Clouds
1357.0,"River Hindon At Saharanpur D/S, At Maheshpur .Deoband U.P.",Uttar Pradesh,18.0,32.0,,,6.7,7.5,410.0,750.0,32.0,48.0,0.0,0.0,,,,,,,,"River Hindon At Saharanpur D/S, At Maheshpur .Deoband U.P., Uttar Pradesh, India",29.02419517606496,77.45869579706586,29.1,85.0,1.07,Clouds
1358.0,"River Hindon At Ghaziabad D/S Kuleshra Gb Nagar, U.P.",Uttar Pradesh,20.0,25.0,0.3,8.8,6.4,8.4,304.0,1375.0,3.2,48.0,0.75,0.96,2100.0,340000.0,3800.0,470000.0,1100,1100,,"River Hindon At Ghaziabad D/S Kuleshra Gb Nagar, U.P., Uttar Pradesh, India",28.5240388,77.4383292,30.88,73.0,1.75,Clouds
10104.0,River Hindon At Noida U/S,Uttar Pradesh,,,1.4,4.1,6.9,8.2,755.0,861.0,15.0,22.0,0.0,0.62,230000.0,3400000.0,310000.0,4000000.0,,,,"River Hindon At Noida U/S, Uttar Pradesh, India",28.5355161,77.3910265,28.19,72.0,1.82,Clouds
10105.0,River Hindon At Noida D/S,Uttar Pradesh,26.0,26.0,1.1,4.8,7.0,7.9,450.0,1082.0,12.0,27.0,0.0,0.42,170000.0,2700000.0,270000.0,3800000.0,,,,"River Hindon At Noida D/S, Uttar Pradesh, India",28.5355161,77.3910265,28.19,72.0,1.82,Clouds
1477.0,River Kalinadi At U/S Of Muzaffar Nagar U.P.,Uttar Pradesh,19.0,25.5,2.9,3.4,7.2,7.7,300.0,340.0,12.0,16.0,0.0,0.0,,,,,,,,"River Kalinadi At U/S Of Muzaffar Nagar U.P., Uttar Pradesh, India",29.29006460458291,77.60774922805466,28.62,81.0,1.31,Clouds
1478.0,"River Kalinadi At D/S Of Muzaffar Nagar, U.P.",Uttar Pradesh,19.0,25.8,0.3,0.3,7.0,7.3,480.0,670.0,32.0,40.0,0.0,0.0,,,,,,,,"River Kalinadi At D/S Of Muzaffar Nagar, U.P., Uttar Pradesh, India",29.29006460458291,77.60774922805466,28.62,81.0,1.31,Clouds
4606.0,River Ken Near Road Bridge At Panna,Madhya Pradesh,21.0,31.0,6.4,9.2,7.2,8.0,229.0,354.0,1.0,2.2,0.33,1.62,2.0,2.0,31.0,41.0,2,2,,"River Ken Near Road Bridge At Panna, Madhya Pradesh, India",24.7174633,80.1814145,26.73,81.0,2.31,Clouds
1356.0,"River Betwa Before Conf. Yamuna At Hamirpur, U.P.",Uttar Pradesh,17.0,24.0,5.4,7.6,7.2,7.9,344.0,3400.0,2.2,3.1,0.0,0.0,7800.0,9300.0,13000.0,17000.0,,,,"River Betwa Before Conf. Yamuna At Hamirpur, U.P., Uttar Pradesh, India",25.791305,80.0087746,29.57,71.0,4.31,Clouds
30079.0,"River Betwa Downstream At Sukma-Dukma Dam, Dist-Jhansi (U.P.)",Uttar Pradesh,21.9,30.0,7.4,8.5,7.7,8.9,267.0,559.0,1.0,1.5,0.32,0.32,2.0,4500.0,2.0,23000.0,2,2,,"River Betwa Downstream At Sukma-Dukma Dam, Dist-Jhansi (U.P.), Uttar Pradesh, India",25.1998592,78.5075571,26.26,79.0,3.67,Clouds
30080.0,"River Betwa At Kanjia Road Bridge, Kanjia Dist.Ashok Nagar (M.P.)",Madhya Pradesh,19.0,30.0,8.1,11.0,8.1,8.8,350.0,643.0,1.0,3.6,0.32,0.32,2.0,170000.0,7800.0,1100000.0,,,,"River Betwa At Kanjia Road Bridge, Kanjia Dist.Ashok Nagar (M.P.), Madhya Pradesh, India",24.4592823,78.2647318,26.08,83.0,3.19,Clouds
1614.0,"River Betwa Near Water Supply Intake Well , Vidisha( M.P)",Madhya Pradesh,12.0,28.0,6.5,10.6,7.5,8.3,200.0,740.0,1.0,2.9,2.2,7.31,4.0,94.0,110.0,350.0,2,2,,"River Betwa Near Water Supply Intake Well , Vidisha( M.P), Madhya Pradesh, India",23.5229543,77.8109593,25.11,86.0,3.28,Clouds
1614.0,"River Betwa Near Water Supply Intake Well , Vidisha( M.P)",Madhya Pradesh,12.0,28.0,6.5,10.6,7.5,8.3,200.0,740.0,1.0,2.9,2.2,7.31,4.0,94.0,110.0,350.0,2,2,,"River Betwa Near Water Supply Intake Well , Vidisha( M.P), Madhya Pradesh, India",23.5229543,77.8109593,25.11,86.0,3.28,Clouds
2107.0,"River Betwa At U/S At Mahuta Ghat, Agasod, Bina",Madhya Pradesh,21.0,29.0,7.1,8.5,7.4,8.3,287.0,492.0,1.0,1.8,0.33,1.37,2.0,2.0,26.0,58.0,2,2,,"River Betwa At U/S At Mahuta Ghat, Agasod, Bina, Madhya Pradesh, India",24.2799298,78.17354379999999,25.68,84.0,2.98,Clouds
2108.0,"River Betwa At M/S J.P. Thermal Power, Bina",Madhya Pradesh,21.0,29.0,7.2,7.5,7.4,8.3,294.0,472.0,1.0,1.9,0.38,1.4,2.0,2.0,31.0,58.0,2,2,,"River Betwa At M/S J.P. Thermal Power, Bina, Madhya Pradesh, India",24.315481,78.1293457,25.86,83.0,3.0,Clouds
2119.0,"River Betwa At Nayapur D/S Mandideep Indl. Area No.1,Dist.Raisen",Madhya Pradesh,21.0,28.0,4.2,7.8,6.4,8.1,342.0,1978.0,2.4,4.7,3.27,7.64,21.0,110.0,210.0,920.0,2,2,,"River Betwa At Nayapur D/S Mandideep Indl. Area No.1,Dist.Raisen, Madhya Pradesh, India",23.107235,77.513555,24.49,83.0,2.88,Clouds
2121.0,"River Betwa Near Road Bridge, Bhojpur",Madhya Pradesh,17.0,33.0,7.3,8.3,7.2,8.2,304.0,685.0,1.5,2.7,2.26,5.32,14.0,38.0,110.0,350.0,2,2,,"River Betwa Near Road Bridge, Bhojpur, Madhya Pradesh, India",23.099165,77.5784195,24.71,83.0,2.8,Clouds
